%eval_id interface desired_speed  radius         time_gap       strength_neighbor range_neighbor strength_geometry range_geometry least_sq_term_1 least_sq_term_2 least_sq_term_3 least_sq_term_4 least_sq_term_5 least_sq_term_6 least_sq_term_7 least_sq_term_8 least_sq_term_9 least_sq_term_10 least_sq_term_11 least_sq_term_12 least_sq_term_13 least_sq_term_14 least_sq_term_15 least_sq_term_16 least_sq_term_17 least_sq_term_18 least_sq_term_19 least_sq_term_20 least_sq_term_21 least_sq_term_22 least_sq_term_23 least_sq_term_24 least_sq_term_25 least_sq_term_26 least_sq_term_27 least_sq_term_28 least_sq_term_29 least_sq_term_30 least_sq_term_31 least_sq_term_32 least_sq_term_33 
11       NO_ID      0.9064257733   0.1769025434   1.027591279    9.012785701    0.09725471698  9.567217788    0.1196190891   -16.41094      10.00347       -8.60995       -16.66667      5.40056        16.13025       -16.66667      8.30721        0.49767        -16.66667      4.87542        -2.48697       -16.40535      2.19531        -8.2324        -16.66667      1.05494        18.87523       -16.66667      3.32353        -1.15272       -16.66667      7.7804         14.28347       -16.66667      -0.7704        10.50104       -16.66667      8.46812        12.59775       -16.02153      7.69079        -8.67726       
12       NO_ID      0.879742564    0.1174050531   1.890996974    8.789257778    0.2743976212   0.7268670969   0.1662049692   -16.66667      -10            -10            -16.66667      -10            -10            -16.66667      -10            -10            -16.66667      -10            -10            -16.66667      -10            -10            -16.66667      -10            -10            -16.66667      -10            -10            -16.66667      -10            -10            -16.66667      -10            -10            -16.66667      -10            -10            -16.66667      -10            -10            
13       NO_ID      1.305214479    0.1854986516   1.742526169    7.356051427    0.3128335956   6.847573331    0.03021502632  -8.3406        -3.19471       2.91           -16.54143      1.73376        1.76495        -14.93511      0.28865        -2.0036        -15.15053      -1.0023        -2.66563       -11.22404      -5.56214       0.10085        -9.13855       -2.75529       4.81782        -14.89828      -1.69603       -2.6529        -14.53247      0.61546        5.39037        -12.66376      -3.71145       0.29252        -12.52098      -1.33175       3.69635        -8.98565       -3.43813       -1.42897       
14       NO_ID      1.252688903    0.1498833708   1.618461744    7.508877259    0.1988484787   6.241147278    0.01940455076  -15.51027      4.05858        1.75342        -1.85409       -0.34232       3.53718        -4.41919       1.31173        0.22203        -6.93627       -0.60002       -2.12683       -10.33545      -1.51179       -5.35111       -0.47982       -0.26614       1.66549        -1.56981       -3.96777       4.65481        -3.50269       0.47308        5.49002        -4.33618       -1.82123       -0.28027       -4.5155        1.41315        1.70428        -15.82627      1.88465        -1.21069       
15       NO_ID      1.431623341    0.1342432332   1.437469485    1.368579142    0.02385782087  8.008277195    0.124028027    -16.66667      1.24687        5.98413        -16.66667      5.40056        15.94604       -16.66667      8.30721        1.99636        -16.66667      4.87542        -1.11623       -16.66667      -0.9922        -0.99544       -16.66667      1.05494        17.2405        -16.66667      3.32353        -4.54403       -16.66667      7.7804         8.98058        -16.66667      -0.7704        6.71717        -16.66667      8.46812        7.09122        -16.66667      1.42537        4.6194         
16       NO_ID      1.461652022    0.1727904321   1.207355295    7.891587844    0.1881773888   1.386583507    0.1365800931   -16.66667      -10            -10            -11.67222      0.37195        4.15068        -14.93627      2.53551        0.39389        -14.10261      -0.77103       1.86491        -16.66667      -10            -10            -9.00429       0.01154        3.50596        -13.7634       -2.63297       3.85826        -14.42089      2.33778        5.57473        -12.66779      -1.38332       1.19533        -12.41753      1.81381        2.03957        -16.66667      -10            -10            
17       NO_ID      1.501181678    0.1194849465   1.409613658    1.027863453    0.08704989101  8.602165269    0.1538776909   -16.66667      1.24687        9.28524        -16.66667      5.40056        17.29218       -16.66667      8.30721        2.35245        -16.66667      4.87542        -0.94042       -16.66667      -0.9922        0.49334        -16.66667      1.05494        22.74491       -16.66667      3.32353        -2.31438       -16.66667      7.7804         14.36553       -16.66667      -0.7704        4.62709        -16.66667      8.46812        8.80452        -16.66667      1.42537        3.64311        
18       NO_ID      0.9168533098   0.1230130163   0.9284350937   3.204165049    0.2003427753   6.517036515    0.186517935    -16.66667      1.24687        23.99043       -16.66667      5.40056        27.22598       -16.66667      8.30721        7.87517        -16.66667      4.87542        2.85018        -16.30049      4.94211        -6.85651       -16.66667      1.05494        33.10551       -16.66667      3.32353        3.91963        -16.66667      7.7804         22.88481       -16.66667      -0.7704        18.77627       -16.66667      8.46812        21.20963       -16.53879      11.29274       -6.33415       
19       NO_ID      1.203289389    0.1042324314   0.3014088499   4.825500491    0.3209426339   9.032068261    0.1753739686   -16.66667      1.24687        61.71011       -16.66667      5.40056        53.79788       -16.66667      8.30721        23.90518       -16.43192      6.4898         -4.5267        -12.0835       0.82185        3.50654        -16.66667      1.05494        59.71144       -16.28297      6.582          -5.44492       -16.66667      7.7804         41.61976       -16.56319      3.8444         2.14664        -16.66667      8.46812        48.57366       -15.34338      3.35953        -4.57371       
20       NO_ID      1.700395417    0.1960490635   0.7792754965   2.241228824    0.3468116437   8.308455533    0.1981259957   -16.66667      1.24687        22.06873       -16.66667      6.13392        24.10527       -16.66667      8.30721        1.94919        -16.66667      4.87542        -4.90325       -16.54329      -0.9922        -9.9951        -16.66667      1.05494        31.07324       -16.66667      3.32353        -3.56393       -16.66667      7.7804         28.97033       -16.66667      -0.7704        7.66852        -16.66667      7.62866        19.00197       -16.66667      1.42537        6.28399        
21       NO_ID      1.401373858    0.1797217878   0.4686857324   4.345975653    0.07464318136  6.037744432    0.05825269812  -16.55075      3.8423         11.2001        -15.16581      9.11844        -0.23604       -15.03422      3.0196         -3.49558       -14.09831      1.5301         -1.11405       -11.20394      -3.48055       2.4175         -16.24618      7.12364        7.19491        -13.74775      1.59114        -1.94142       -14.62978      0.88624        -0.25462       -15.94382      3.08113        2.52145        -16.55994      10.14704       13.63389       -15.94366      5.19832        -0.33965       
22       NO_ID      1.602220473    0.1392893453   1.074778553    6.206202679    0.3790194549   7.411376079    0.03766120631  -15.39633      0.2287         0.62754        -11.80526      -2.38267       13.33324       -14.93859      -0.04663       3.34721        -16.55016      3.22259        -1.02223       -16.11167      -0.88766       -5.44835       -9.14864       -2.72066       10.93236       -14.26912      -1.40703       1.37684        -14.53461      0.09444        10.24079       -12.66913      -3.50806       4.43677        -12.52654      -1.36444       10.86992       -8.99595       -3.48443       3.39868        
23       NO_ID      1.230184389    0.1252593418   1.133374185    7.090262104    0.04368973696  5.000206135    0.01486331686  -1.18513       -0.35983       -5.1944        0.32362        -1.866         -3.40359       -2.72989       -0.27987       -3.02854       -0.52846       -0.55759       0.07459        -1.31407       -1.48873       -0.76974       1.50507        -1.29988       -4.8422        0.61162        -1.12781       0.41909        -1.62709       -1.15659       -3.02296       -3.27579       -1.5477        -3.29935       -2.39071       -0.90222       -4.68725       -0.50251       -0.50377       -5.42495       
24       NO_ID      1.640946846    0.1828982646   1.323243546    4.702975599    0.07061481222  4.586609447    0.1100938871   -16.18855      9.94436        -6.74942       -14.84509      9.0489         -8.12          -16.23563      13.24107       -8.33072       -16.42297      7.08938        -8.44075       -16.20604      -1.38394       -8.15065       -14.73788      10.59609       -8.63661       -16.40225      6.62351        -8.5251        -16.42674      13.37793       -7.10327       -16.33987      5.73891        -7.39836       -14.87061      9.92712        -8.32926       -16.41219      5.75982        -7.26439       
25       NO_ID      1.170948279    0.1667341849   0.2327610542   8.699035681    0.05308365232  2.746944741    0.180861271    -12.81567      9.11907        -4.67761       -16.41354      13.20084       0.13139        -16.56377      15.63009       2.538          -15.47852      12.66469       -3.88565       -11.44547      4.61096        -2.10671       -16.24376      12.06303       7.0132         -15.11126      11.59215       -5.9126        -16.66667      7.7804         35.95246       -14.69735      7.6512         -4.21184       -16.55848      16.86272       0.83799        -14.84934      10.28601       -7.56441       
26       NO_ID      1.666782076    0.1017466331   1.708926918    8.136589588    0.1666239316   1.05709867     0.1734757334   -16.66667      -10            -10            -16.66667      -10            -10            -0.55371       -0.10683       1.64493        -16.66667      -10            -10            -16.66667      -10            -10            -16.66667      -10            -10            -16.66667      -10            -10            1.14583        -0.60877       5.01018        -16.66667      -10            -10            -16.66667      -10            -10            -16.66667      -10            -10            
27       NO_ID      1.094770663    0.1384263687   0.1000866701   2.806497096    0.2665009665   1.681783915    0.02558860545  -14.12088      5.65031        8.40282        18.13447       -1.58817       12.56086       -15.95319      7.70569        7.28887        -15.38292      6.15449        -1.09401       -16.55552      -1.81109       38.93727       -11.78242      3.2426         8.4549         -15.02294      5.63821        -1.22424       -14.53032      0.11899        11.17376       -12.65972      -1.29257       8.75979        -12.51541      0.5307         8.85711        -16.54645      3.50271        21.94408       
28       NO_ID      0.8293105589   0.1449044802   0.5358968175   8.303744806    0.1307638256   4.065327179    0.1467180738   -10.28292      4.21449        -1.16633       -13.77443      5.56186        0.27072        -15.7381       8.73235        -2.50653       -14.56105      4.27396        -2.16645       -10.41935      2.04159        -2.6163        -11.46841      4.78031        -0.50569       -14.24806      4.41007        -2.92456       -15.97959      9.4638         -3.32281       -13.46118      3.15107        -2.1809        -14.19523      7.91475        -1.60912       -10.51071      3.96601        -3.71558       
