%eval_id interface radius         time_gap       strength_neighbor range_neighbor strength_geometry range_geometry desired_speed  least_sq_term_1 least_sq_term_2 least_sq_term_3 least_sq_term_4 least_sq_term_5 least_sq_term_6 least_sq_term_7 least_sq_term_8 least_sq_term_9 least_sq_term_10 least_sq_term_11 least_sq_term_12 least_sq_term_13 least_sq_term_14 least_sq_term_15 least_sq_term_16 least_sq_term_17 least_sq_term_18 least_sq_term_19 least_sq_term_20 least_sq_term_21 
1        NO_ID      0.1743964239   0.4123531384   3.547393252    0.1954134296   4.922515375    0.1254124128   1.55           -15.8485       5.13911        -0.40695       -13.71035      -2.15249       -0.60644       -15.4594       4.48883        -2.93068       -16.43923      12.76429       -5.01915       -14.20137      5.17623        -1.8039        -15.85546      7.21175        2.78834        -15.54672      8.13716        2.17529        
2        NO_ID      0.1257523486   0.7609770538   1.946773455    0.05305396693  2.2202076      0.08815749777  1.55           3.66108        -0.03496       4.09184        2.83814        -1.67212       2.56077        4.50257        -0.87265       2.9001         2.64706        -0.40428       -2.58034       -13.0704       6.52041        -4.03835       -5.95531       3.45294        1.0347         -3.18727       4.20469        -2.80288       
3        NO_ID      0.135481452    0.7929830379   7.029446495    0.03547357505  1.561406592    0.05218434094  1.55           3.53694        -0.37993       4.25209        1.902          -2.76088       3.77307        3.91636        -0.52245       1.87659        2.21082        0.5894         -0.82043       2.97735        0.12287        -4.85359       1.75412        0.13567        -4.53413       5.73935        -0.91423       -3.81962       
4        NO_ID      0.1071482131   0.8254369757   7.773950056    0.07291395483  5.340512735    0.1412157885   1.55           -14.9741       7.66373        -5.65562       -10.6125       6.65612        -6.19797       -14.67442      8.22972        -6.53006       -16.43414      11.23819       -4.91547       -10.91683      5.79481        -6.67096       -10.2688       3.74803        -5.87056       -11.55271      4.54367        -5.70434       
5        NO_ID      0.1799082974   0.1274649332   4.750952696    0.2512958441   0.7695787484   0.101739559    1.55           -16.66667      -10            -10            -16.66667      -10            -10            -16.66667      -10            -10            6.79052        -0.39462       16.70918       -16.66667      -10            -10            -16.66667      -10            -10            0.13181        -5.61391       1.33056        
6        NO_ID      0.1524157104   0.9958612053   4.935287181    0.1379041484   6.614901289    0.03859673689  1.55           2.18424        -1.43537       6.21515        0.693          -2.34713       2.70133        3.94441        -2.93155       7.04807        0.50263        -0.92856       3.041          -16.06719      2.21968        2.83657        -16.43566      1.54916        14.65892       -15.76142      4.8943         10.3687        
7        NO_ID      0.1609020253   0.2924217084   7.293655069    0.1039712959   1.233741338    0.1563994676   1.55           -13.98606      1.15656        7.48562        -16.66667      -10            -10            -13.63819      0.66007        6.06023        -14.3086       -0.4575        8.40287        -16.66667      -10            -10            -16.66667      -10            -10            -12.76713      -4.75448       -2.04274       
8        NO_ID      0.114307266    0.2010727073   3.205267403    0.1652621817   3.090640782    0.02638306436  1.55           23.5566        -1.26106       10.45484       22.40276       -1.4058        14.19825       26.13636       -1.05178       8.91008        28.0399        -3.78638       11.117         36.79963       -0.65833       5.97419        10.37011       3.03799        22.07129       45.60261       -1.52126       12.1198        
9        NO_ID      0.157619361    1.163830271    2.674471481    0.2976944683   3.848790376    0.03252691082  1.55           1.1202         -2.39839       7.79478        -0.59532       -3.37485       4.49913        3.2102         -3.85102       9.12018        0.19783        -0.5609        6.36751        -14.50855      2.68539        -1.5234        -6.1851        1.76194        -0.21611       -4.5963        2.0877         1.34158        
10       NO_ID      0.1375357909   0.3017717028   9.51666198     0.101139765    9.734569182    0.1219258556   1.55           -15.95171      11.86791       -5.37883       -11.67335      4.95094        -3.40572       -15.8887       12.74958       -5.98057       -16.66667      7.7804         52.73587       -13.51075      8.36003        -5.60973       -14.79228      10.20299       -6.21918       -16.38212      12.7798        -5.41782       
11       NO_ID      0.120903498    0.3619138881   1.167491515    0.08609839825  8.759166062    0.0476530372   1.55           -16.55012      3.22259        16.37648       -16.55563      -2.62998       23.24213       14.46281       0.37645        3.34192        10.73971       -3.20122       -1.20547       -16.66667      1.68504        41.60092       -16.4357       4.80726        41.25239       -16.52742      4.37142        57.38822       
12       NO_ID      0.149702531    0.6772815194   8.444308226    0.02648679019  9.47210953     0.09425087666  1.55           -16.02545      16.27273       -8.83005       -15.28635      8.22608        -9.05299       -15.67366      18.35419       -9.26936       -16.66667      7.7804         30.92069       -16.41287      12.08697       -6.52804       -16.2429       14.31936       -7.37007       -16.51685      14.04449       -5.88604       
13       NO_ID      0.1556990129   0.4752986163   6.47929644     0.3376178025   6.970592397    0.02173633443  1.55           -16.55016      3.22259        6.62759        -16.16711      -1.10691       -5.55029       -16.54048      -0.00735       11.59574       -14.5339       0.15188        11.49009       -12.47034      -1.44597       2.57601        -12.3923       -1.07945       15.74343       -9.14612       -2.3418        11.38795       
14       NO_ID      0.1128450666   0.8764828654   2.122100608    0.2729450184   3.378669118    0.1507001966   1.55           -14.33571      1.86128        2.92986        -10.17101      -0.69773       1.09989        -14.01497      0.41895        2.88607        -14.86522      1.67705        3.50212        -10.43212      3.16609        -3.62963       -8.69821       1.22568        -0.04172       -11.50852      3.69934        0.05416        
15       NO_ID      0.1000296405   1.086246563    7.540075628    0.3751579264   0.8994954772   0.1350610319   1.55           -16.66667      -10            -10            -16.66667      -10            -10            -16.66667      -10            -10            -16.66667      -10            -10            -16.66667      -10            -10            -16.66667      -10            -10            -16.66667      -10            -10            
16       NO_ID      0.1232631745   0.2231774164   9.869424202    0.3896803965   6.429592919    0.01338023307  1.55           -16.55016      3.22259        7.03397        -16.44463      -3.10663       -5.40353       -16.54048      1.65809        14.01278       -16.32991      2.85772        18.30013       -11.45123      -2.93171       2.96876        -12.27824      -2.46675       5.64644        -14.15982      -1.18967       6.33871        
17       NO_ID      0.1653673117   0.9226634591   3.883486216    0.173212464    2.655453965    0.05774952511  1.55           1.56107        -1.1978        4.99526        -13.55823      -2.63831       5.18452        3.86013        -2.91735       6.73227        0.30138        -0.82832       4.5121         1.80332        0.59807        -1.73749       -16.4357       1.57869        15.83899       -13.18493      5.55961        2.16396        
18       NO_ID      0.1038984601   0.5692013427   1.343179502    0.2459251554   7.931465384    0.07661693111  1.55           -13.98606      0.90546        3.92734        -9.8379        -0.2269        1.50748        -13.63819      0.40144        2.71749        -14.30465      -3.20202       0.85321        -14.74834      7.58379        3.38041        -8.12079       -0.19787       -0.86505       -8.86889       -1.06506       -0.13712       
19       NO_ID      0.1667827177   0.7114770242   6.434160555    0.2801658348   7.412988078    0.1935831806   1.55           -16.66667      4.87542        5.58233        -13.19275      0.11232        -3.97875       -16.66667      3.32353        12.50584       -16.66667      7.7804         43.31807       -16.54545      1.42537        -5.06774       -16.66667      1.46315        38.63755       -16.66667      1.05494        44.09798       
20       NO_ID      0.1735275944   1.081489113    5.365562947    0.3684289801   8.576439262    0.1806389201   1.55           -16.66667      4.87542        3.77702        -16.54908      -0.9922        -8.09083       -16.66667      3.32353        10.93585       -16.66667      7.7804         40.14912       -16.54443      -0.13263       -3.90498       -16.66667      1.46315        33.57894       -16.66667      1.05494        31.9635        
21       NO_ID      0.1339349177   0.5866116029   4.273924114    0.3462377482   8.983691305    0.1089621662   1.55           -14.91845      1.64973        3.99894        -10.83724      -3.42792       7.45619        -14.64633      1.17395        2.90682        -16.44046      9.65463        -6.16796       -13.54939      0.76757        1.04576        -11.52759      0.13932        2.23313        -12.97479      1.01674        1.5361         
22       NO_ID      0.1291958819   0.1668465462   6.076744892    0.3087963063   5.853660963    0.1630600405   1.55           -15.26809      2.51736        5.9772         -11.00474      -1.94115       13.08271       -15.02459      2.62363        3.92104        -16.55358      7.7804         2.0699         -11.99076      -0.01305       2.52578        -12.97115      0.71887        3.6117         -14.85556      2.55748        2.03576        
23       NO_ID      0.1459544562   0.939740367    4.208053391    0.2007273552   6.237143714    0.1174609581   1.55           -14.79626      3.72145        -3.38433       -11.97745      1.04538        -4.23735       -14.49898      3.81391        -4.5993        -16.09547      10.32177       -3.43862       -12.68743      5.06524        -5.31959       -10.17013      2.74979        -3.17183       -11.32972      3.45219        -2.6049        
24       NO_ID      0.1407088605   1.128092853    8.910529989    0.2105354582   4.352333609    0.08280450957  1.55           -14.21916      -1.11813       6.24947        -10.06109      -3.28039       3.47579        -13.89056      -2.70415       6.95453        -14.42164      2.09874        8.8948         -8.87348       -0.72958       0.3706         -8.23627       -0.79301       4.18959        -9.00685       -0.49025       5.71123        
25       NO_ID      0.1712884687   1.036347336    9.175499949    0.1474734581   4.129589131    0.06586208407  1.55           -14.10261      -1.57789       5.79417        -10.33863      -4.55973       6.45761        -13.76438      -2.71001       5.6177         -14.42164      2.12903        6.35775        -8.93343       0.09728        -1.16578       -8.23486       0.31924        2.30218        -8.93722       0.47973        3.43875        
26       NO_ID      0.1099975153   0.4358079129   5.780735983    0.2369649952   1.904214916    0.1749107079   1.55           -16.66667      -10            -10            -16.66667      -10            -10            -16.66667      -10            -10            -14.42164      1.09092        12.65922       -16.66667      -10            -10            -16.66667      -10            -10            -9.00685       0.015          8.07924        
27       NO_ID      0.1432531808   0.5204525057   2.49449515     0.3192915208   8.03201845     0.1669870097   1.55           -16.66667      4.87542        8.65142        -14.908        3.76327        -8.26766       -16.66667      3.32353        15.17194       -16.66667      7.7804         52.12539       -16.54119      6.61872        -4.45151       -16.66667      1.24687        44.19201       -16.66667      1.05494        57.75531       
28       NO_ID      0.1175252272   0.6354466474   8.220421874    0.1276178714   4.843249506    0.1930161306   1.55           -15.94417      12.23142       -4.82957       -14.10142      -2.03569       -7.22946       -15.48114      12.24118       -6.19295       -16.66667      7.7804         36.57218       -13.49838      8.60901        -6.12202       -15.19269      10.50314       -5.85132       -16.5239       6.8541         24.54433       
29       NO_ID      0.111138546    0.8748285322   5.524691358    0.2730727023   5.367283951    0.03124142661  1.55           -15.03554      3.09609        0.53759        -10.7827       0.05737        -2.20773       -14.77387      2.66092        -0.57556       2.49348        -0.46926       9.94442        4.40114        -1.07164       3.07091        3.39506        -0.86191       6.97346        7.47054        -0.72215       9.07949        
30       NO_ID      0.126611797    0.5881344307   3.104938272    0.08176954733  2.070301783    0.09457475995  1.55           5.91608        0.28243        2.08627        5.04254        -0.80559       2.40909        7.83204        -0.13974       2.87691        5.34106        -2.53348       0.01822        -13.90783      6.79406        -0.15635       -13.95277      6.75175        2.06237        -2.45075       3.28488        4.7489         
