%eval_id interface desired_speed  radius         time_gap       strength_neighbor range_neighbor flow_2.4       density_2.4    speed_2.4      flow_3.6       density_3.6    speed_3.6      flow_5.0       density_5.0    speed_5.0      
1        NO_ID      1.104957766    0.1400098202   0.6814234261   8.385146557    0.2206222813   5.54236        3.7142         0.41978        8.28861        3.23023        0.60503        11.85567       2.8374         0.75941        
2        NO_ID      1.325569746    0.1815432469   0.3172066942   8.013393885    0.1089502642   7.08522        4.45592        0.44175        11.05845       3.68077        0.74023        14.94624       3.26309        0.88857        
3        NO_ID      1.525185049    0.2090467206   0.9506881502   3.904320867    0.275869912    3.1617         2.76973        0.31632        4.81596        2.22938        0.48499        6.46869        1.96675        0.5831         
4        NO_ID      1.193896473    0.155036023    0.5546217327   3.10802392     0.02090505704  3.04414        2.64446        0.26125        3.5035         1.13198        0.37082        3.86534        1.00602        0.20495        
5        NO_ID      1.440479638    0.1716524616   0.3831906903   6.944787827    0.1279731097   7.31452        4.64845        0.44034        10.91549       3.71822        0.70204        14.77886       3.20334        0.85378        
6        NO_ID      1.017925862    0.1732609066   0.1091466981   4.848535084    0.287374664    7.67544        3.24918        0.64445        11.39497       2.9473         0.84092        15.4057        2.85012        0.93991        
7        NO_ID      1.02037496     0.1630871522   0.88180179     2.697858251    0.1866042246   4.2735         4.61525        0.25878        6.1008         3.81149        0.38193        8.02899        3.03416        0.48473        
8        NO_ID      1.200597524    0.2072486903   0.9255495907   2.074720024    0.2425001123   3.12779        2.8813         0.318          5.04505        2.30002        0.51205        5.85355        2.30662        0.49017        
9        NO_ID      0.8214144976   0.2360690887   0.1351623272   2.867969733    0.2144091708   3.84721        3.18428        0.42137        6.80272        3.08328        0.67117        10.37037       3.02463        0.75747        
10       NO_ID      1.084144858    0.2381750855   0.7831489649   5.463899007    0.2828176783   2.82315        2.28386        0.35967        4.2735         1.88211        0.57094        6.16228        1.64891        0.71376        
11       NO_ID      1.269063446    0.1662213631   0.6869626608   6.605205253    0.03787294412  4.63883        3.82678        0.34325        5.01078        2.45887        0.44206        5.32117        1.91507        0.38435        
