%eval_id interface desired_speed  radius         time_gap       strength_neighbor range_neighbor flow_2.4       density_2.4    speed_2.4      flow_3.6       density_3.6    speed_3.6      flow_5.0       density_5.0    speed_5.0      
1        NO_ID      0.8710362144   0.234004978    0.8839308344   5.012596515    0.2779063587   2.42929        2.35803        0.30564        3.73194        2.02214        0.45176        5.51643        1.76645        0.62573        
2        NO_ID      0.8027539895   0.2398410403   0.1732685943   7.005746612    0.1875935617   4.18911        2.86996        0.46534        6.54511        2.60004        0.62396        9.20447        2.49965        0.70008        
3        NO_ID      1.409218935    0.2310904354   0.4789477015   9.170621553    0.2003149897   4.02348        2.40359        0.4837         6.14035        2.08818        0.7141         8.87405        1.85714        0.95196        
4        NO_ID      1.094681918    0.2222512741   0.919192957    3.236784669    0.1886036686   2.61731        2.89027        0.25528        4.09025        2.3381         0.42323        5.47731        2.06205        0.51146        
5        NO_ID      1.441629036    0.1596914143   0.1073265529   6.444786976    0.05944051016  15.20563       6.71174        0.63565        23.60406       5.8189         0.94989        31.63265       4.69474        1.1731         
6        NO_ID      1.308802892    0.1581648299   0.6398823096   4.233578512    0.1673438102   5.71195        4.94346        0.32454        8.37822        4.02042        0.48153        11.07143       3.39795        0.62419        
7        NO_ID      1.427700598    0.1851701158   0.398249289    7.833740497    0.2350842136   6.12648        2.88957        0.6126         9.40258        2.51307        0.93349        13.36207       2.3025         1.13813        
8        NO_ID      1.030784339    0.1535023748   0.3739403788   5.825028278    0.02692304052  7.06993        4.58961        0.41826        7.61826        2.31849        0.53786        8.34829        1.64555        0.40593        
9        NO_ID      1.105713587    0.1425653502   0.4740779746   4.122295706    0.09969255932  7.6584         6.50607        0.33872        10.70336       5.13076        0.49071        14.85043       3.67754        0.70633        
10       NO_ID      1.129044646    0.168155906    0.5680725306   3.331632788    0.0552547913   5.25037        4.23572        0.35644        6.22222        2.49715        0.50239        7.22394        1.95325        0.44953        
11       NO_ID      1.580759305    0.1924313819   0.7746732683   8.527158973    0.1287111814   3.72737        3.57428        0.28377        5.24831        2.92217        0.41605        7.07071        2.55403        0.49724        
12       NO_ID      1.417446456    0.2005428474   0.1724060098   8.822600581    0.2704627953   6.41026        2.22639        0.85302        9.58763        2.02234        1.16445        13.45785       1.9341         1.27969        
13       NO_ID      0.8762394415   0.2384960999   0.1609394943   7.689559537    0.2973650768   3.52201        1.94085        0.5588         5.31346        1.77712        0.74822        7.2884         1.70188        0.81974        
14       NO_ID      1.413340674    0.2115622317   0.7821818195   5.151151149    0.2633269934   3.53803        2.69453        0.37248        5.47731        2.21215        0.58529        7.61283        1.99482        0.65344        
15       NO_ID      1.134228754    0.1776000695   0.2787759099   8.627868369    0.06558584858  7.31452        5.07769        0.40079        10.60606       4.37196        0.57886        15.29605       3.49707        0.82828        
16       NO_ID      1.26935536     0.1315894079   0.5572207532   6.57091114     0.2864967623   6.8326         3.18113        0.57888        10.12292       2.85057        0.81431        14.09091       2.63757        0.99854        
17       NO_ID      1.242288432    0.2476922133   0.4496289762   4.846376464    0.1468129397   3.64868        2.62472        0.40352        6.08049        2.1239         0.70521        8.42359        1.92214        0.87676        
18       NO_ID      1.452225725    0.1220745382   0.8995049772   7.939542709    0.2933668894   5.35714        2.90975        0.49491        7.48792        2.61398        0.62043        10.0072        2.42919        0.71232        
19       NO_ID      1.258313431    0.1955271152   0.6746345012   7.326691802    0.08542597651  3.93557        3.74025        0.28771        5.54236        3.01834        0.4331         6.88299        2.82295        0.46571        
20       NO_ID      0.8378465566   0.1665549556   0.580488999    8.280845786    0.03692331569  4.82592        4.99779        0.26891        6.44567        3.24187        0.42915        7.49064        2.49742        0.43977        
21       NO_ID      0.9433812745   0.1417301113   0.1657993694   4.559564165    0.04710935729  12.56757       7.84704        0.45312        18.4595        5.4443         0.72541        22.77228       4.02885        0.79396        
22       NO_ID      1.495106129    0.2469165136   0.9677999826   8.328848745    0.1128124018   2.31574        2.34418        0.27188        3.48371        1.78867        0.45351        4.98022        1.44204        0.65283        
23       NO_ID      1.113361918    0.1256485823   0.3304297751   6.798654271    0.1434361193   11.32686       6.35161        0.49648        16.37324       5.44048        0.70042        23.51946       4.6618         0.91255        
24       NO_ID      1.421699243    0.2093679278   0.7245489767   2.320863345    0.08884262998  3.61197        2.85383        0.36893        4.87126        1.59076        0.68536        4.91543        1.29563        0.51589        
25       NO_ID      1.196578836    0.1677649398   0.3585780391   8.231560606    0.2271793923   6.73913        3.16622        0.60816        10.14652       2.82973        0.86751        14.14141       2.66454        1.01227        
26       NO_ID      0.9001493811   0.2232537765   0.2605343866   7.179623698    0.2054971074   4.51188        2.87708        0.47911        6.96517        2.62827        0.67907        10.14493       2.45778        0.79041        
27       NO_ID      0.8444647348   0.2036547621   0.5960337193   2.575096167    0.2243221766   3.53535        3.16589        0.37482        6.06849        2.90863        0.5298         8.42326        2.67376        0.61463        
28       NO_ID      1.338463169    0.1623229551   0.189597806    8.984962623    0.2481681938   7.9096         2.81091        0.80123        11.72529       2.53983        1.06927        16.25874       2.41974        1.20262        
29       NO_ID      1.01346569     0.2095865304   0.9606276933   6.014524245    0.2445114494   2.81294        2.71493        0.29883        4.3573         2.32259        0.44763        6.06849        2.06772        0.53847        
30       NO_ID      0.9812962622   0.1860372713   0.4279638612   8.049134375    0.121741989    5.15085        4.20125        0.35303        8.23045        3.46234        0.58679        11.11111       3.15787        0.66713        
31       NO_ID      1.136994955    0.2333750017   0.978317256    8.926748779    0.04964079126  2.22011        2.64877        0.23492        3.50088        1.90405        0.44227        3.82401        1.60744        0.44406        
32       NO_ID      1.116626531    0.1707449145   0.1364640458   7.863626672    0.0384673252   10.6198        6.15546        0.49           16.31823       5.18787        0.72379        20.85202       4.30883        0.82403        
