%eval_id interface radius         time_gap       strength_neighbor range_neighbor strength_geometry range_geometry desired_speed  least_sq_term_1 least_sq_term_2 least_sq_term_3 least_sq_term_4 least_sq_term_5 least_sq_term_6 least_sq_term_7 least_sq_term_8 least_sq_term_9 least_sq_term_10 least_sq_term_11 least_sq_term_12 least_sq_term_13 least_sq_term_14 least_sq_term_15 least_sq_term_16 least_sq_term_17 least_sq_term_18 least_sq_term_19 least_sq_term_20 least_sq_term_21 least_sq_term_22 least_sq_term_23 least_sq_term_24 least_sq_term_25 least_sq_term_26 least_sq_term_27 least_sq_term_28 least_sq_term_29 least_sq_term_30 
31       NO_ID      0.1184499314   0.7797668038   4.388888889    0.0968861454   3.842592593    0.05261316872  1.55           -0.02163       4.8156         -3.57787       -0.79728       2.57324        -2.83971       -3.5789        -0.39545       -3.22569       4.60879        -0.95715       3.23193        2.9783         -0.394         0.85972        5.2964         -1.24675       2.31555        3.83693        -2.45101       1.05054        -14.14802      6.86462        0.51623        -11.12339      3.52981        -2.13839       8.85625        -1.09856       -0.72333       
32       NO_ID      0.1334019204   0.6650891632   4.00617284     0.1041838134   3.660150892    0.04974622771  1.55           1.50709        2.26861        -1.49414       -0.58943       1.19284        -1.48454       -2.27347       -1.39031       -1.12496       4.07524        -0.3723        2.50759        -14.00267      -1.57898       6.32222        6.72878        -0.94577       2.91502        2.98851        -1.35143       1.79002        -16.18709      3.55464        10.02078       -16.08924      4.43459        15.93944       -12.90639      4.99746        0.50372        
33       NO_ID      0.1073388203   0.6303840878   1.537037037    0.2496159122   2.487311385    0.101611797    1.55           8.30897        3.47229        1.11933        8.18837        2.91468        1.05038        4.65052        2.37644        -0.47332       5.38889        0.16404        0.50266        5.4078         -0.05477       1.75743        8.03279        -0.45365       1.96843        5.34106        -3.19247       2.02882        6.82824        0.09141        -2.54176       -15.16536      7.38938        9.5852         10.99855       -1.10333       0.59944        
34       NO_ID      0.1445130316   0.7269547325   5.944444444    0.09949245542  2.330932785    0.0286351166   1.55           -1.74873       0.92196        -2.50847       -2.74539       -0.04931       -2.1083        -5.25689       -0.62529       -3.09349       1.86741        -0.41085       1.70972        1.44915        -0.40558       0.48055        2.69923        -0.48563       0.42526        2.65537        -1.32823       2.01865        -14.50855      6.53015        0.64407        -14.93439      7.1047         5.43178        -14.7169       6.8839         5.55284        
35       NO_ID      0.135733882    0.6288751715   5.574074074    0.08281207133  2.148491084    0.03984224966  1.55           0.82202        2.11133        -1.81385       -0.06484       0.37802        -0.62797       -2.87319       -0.39155       -2.22174       4.14046        -0.30067       1.512          4.1093         -0.18866       1.10165        5.2964         -0.89817       0.99569        3.69048        -2.33217       0.59682        -13.18971      6.44791        -1.18226       5.03673        -0.11206       -0.75379       9.02778        -0.91863       -0.16576       
36       NO_ID      0.1037722908   0.8325788752   4.043209877    0.2313717421   3.451646091    0.106042524    1.55           3.07524        0.50993        0.60405        2.88413        0.27658        0.08165        -0.17361       0.53284        -1.80838       -13.98606      0.46259        3.61385        -9.78469       -0.28598       0.95793        -13.63819      -0.6389        3.33082        -14.30939      -0.91793       5.38819        -8.75359       0.39613        -0.4803        -8.12079       0.21335        2.13329        -8.86758       0.02528        3.03176        
37       NO_ID      0.100617284    0.8325788752   2.919753086    0.2308504801   2.187585734    0.108648834    1.55           -16.66667      -10            -10            -16.66667      -10            -10            -16.66667      -10            -10            4.5406         -0.03553       2.01987        3.77668        0.09764        0.63357        5.8209         -1.6381        3.44902        3.47468        -2.1855        3.38759        5.80132        0.28766        -1.52683       4.94601        -0.1827        1.5799         9.37784        -0.6582        2.09656        
38       NO_ID      0.1089849108   0.5896433471   4.339506173    0.216776406    2.122427984    0.1365363512   1.55           -16.66667      -10            -10            -16.66667      -10            -10            -16.66667      -10            -10            -13.98606      1.66735        5.16206        -16.66667      -10            -10            -13.63819      1.77953        2.22349        -14.30939      -0.54276       7.55457        -8.75359       0.31947        0.44864        -8.12079       0.16067        3.36901        -8.86758       -0.05807       4.43471        
39       NO_ID      0.1124142661   0.542866941    6.524691358    0.1166941015   4.246570645    0.04896433471  1.55           8.70462        3.70367        0.07534        7.31277        2.81           0.66961        4.49024        2.08738        -0.62657       7.13429        0.37902        2.4206         6.91288        1.21707        1.31049        9.49074        -0.76228       3.22096        6.88705        -2.53662       3.78284        9.0324         0.74582        0.09387        8.28307        0.07736        1.5308         13.06376       -0.54065       3.04036        
40       NO_ID      0.1154320988   0.6394375857   6.99382716     0.06196159122  3.842592593    0.06851165981  1.55           4.24107        5.73559        -2.53547       1.53156        2.51286        -1.89909       -2.16219       -0.50066       -2.87221       5.99315        0.17079        3.00618        4.9761         -0.61047       1.95463        7.95207        -0.24062       2.59014        4.7619         -2.37205       -0.21971       6.78412        -0.2549        -2.74196       5.62141        -0.52812       -1.75862       10.72111       -1.40277       -1.17587       
41       NO_ID      0.1202331962   0.6605624143   5.598765432    0.1406721536   4.129286694    0.05808641975  1.55           3.22852        2.62656        -1.30788       2.20411        1.68705        -0.99488       0.15213        1.23514        -1.91178       5.02732        -0.02904       3.24863        -13.11468      0.6394         3.3304         6.875          -0.86342       3.07189        4.68165        -1.97832       4.41133        -14.14887      7.68472        -0.60794       5.57348        0.66515        1.16004        10.10738       -0.05519       2.92035        
42       NO_ID      0.111042524    0.5896433471   8.228395062    0.1464060357   3.712277092    0.04635802469  1.55           6.54438        1.2489         1.24315        6.21961        1.03988        1.21973        3.00777        1.00051        -0.61531       5.09868        1.55893        3.40693        6.19835        0.49803        2.02192        7.55627        1.167          1.96668        5.59896        -1.81108       6.6929         8.23656        0.82773        1.08595        7.58109        0.45567        3.58508        12.16692       -0.18874       4.87576        
43       NO_ID      0.1184499314   0.7314814815   8.74691358     0.1610013717   3.790466392    0.04531550069  1.55           1.53291        -0.28271       0.38017        1.26837        -0.39019       -0.14281       -1.45656       -0.28354       -1.66959       3.2032         0.92645        4.59443        3.38164        -0.08144       0.77243        5.4902         -0.6032        3.33811        3.47468        -0.7057        9.3052         5.594          0.56859        1.51282        4.70041        0.52591        4.08826        8.687          0.24961        5.47237        
44       NO_ID      0.1161179698   0.7254458162   7.339506173    0.1464060357   4.025034294    0.08988340192  1.55           1.48244        1.49243        -1.25265       1.19456        1.22263        -1.31925       -1.26107       1.18686        -2.51345       -13.98606      0.863          3.73914        -9.78469       0.53151        0.26213        -13.63819      -0.70263       4.72483        -14.30939      -0.83428       5.05346        -8.75359       1.33304        -0.32421       -8.12079       1.07629        2.04781        -8.86758       0.48407        3.45312        
45       NO_ID      0.1170781893   0.6696159122   6.99382716     0.1005349794   4.728737997    0.07242112483  1.55           2.43922        3.94097        -2.41603       1.56979        2.54762        -1.77772       -0.90269       1.95232        -2.75576       5.38889        -0.49489       3.51091        4.1876         0.11541        0.83317        6.9488         -0.9858        3.08144        4.68165        -2.0145        2.01782        6.11964        1.10446        -1.40536       5.43091        0.51883        0.15845        9.84743        -0.11104       1.48951        
46       NO_ID      0.1133744856   0.7133744856   8.413580247    0.1610013717   5.549725652    0.07294238683  1.55           2.03771        0.2192         0.19631        1.8026         0.30783        -0.32239       -1.0465        0.34466        -1.71172       -14.10261      1.44446        3.85097        -9.89569       0.12116        0.95871        -13.76438      -0.10431       4.35396        -14.30939      -0.50442       8.11903        -8.75359       1.03848        0.24893        -8.12079       0.73564        3.68552        -8.86758       0.3101         4.54142        
