%eval_id interface desired_speed  time_gap       least_sq_term_1 least_sq_term_2 least_sq_term_3 least_sq_term_4 least_sq_term_5 least_sq_term_6 least_sq_term_7 least_sq_term_8 least_sq_term_9 least_sq_term_10 least_sq_term_11 least_sq_term_12 least_sq_term_13 least_sq_term_14 least_sq_term_15 least_sq_term_16 least_sq_term_17 least_sq_term_18 least_sq_term_19 least_sq_term_20 least_sq_term_21 least_sq_term_22 least_sq_term_23 least_sq_term_24 least_sq_term_25 least_sq_term_26 least_sq_term_27 least_sq_term_28 least_sq_term_29 least_sq_term_30 least_sq_term_31 least_sq_term_32 least_sq_term_33 
12       NO_ID      1.25074712     0.78963996     0.48369        1.10459        -0.85037       1.72673        -0.52459       1.15816        -1.88008       -0.02285       -0.58367       -1.59453       0.41655        -0.6742        -0.87249       0.12454        -1.80735       3.97768        0.35789        0.06779        0.3003         -0.41155       -0.84453       -0.33429       -1.27606       2.4159         -1.79449       -0.03865       0.15802        -1.16222       0.78986        -0.44973       1.0723         1.62328        -2.83269       
13       NO_ID      1.275716966    0.8239524551   0.17644        1.19372        -0.65273       1.42787        -0.35599       1.97231        -1.74359       -0.03212       -0.84397       -1.13459       -0.00564       -0.33728       -0.85714       0.24489        -1.7471        3.39279        0.53753        0.09663        0.14881        -0.12605       -0.65949       -0.19268       -1.05623       1.15577        -2.28245       0.07871        -0.14845       -1.11607       0.89926        -0.38189       0.81522        1.58235        -2.83243       
14       NO_ID      1.281065317    0.8290125338   0.13539        0.87504        -0.5923        0.66007        -0.53779       1.52488        -1.4629        -0.0569        -1.9446        -1.31477       -0.19401       -0.38279       -1.08429       -0.0683        -1.71269       3.77897        0.36046        -0.10443       1.61812        -0.60417       0.64306        -0.38095       -1.34697       1.08977        -2.2619        0.04262        -0.11447       -1.4556        1.16555        -0.45688       0.65829        1.70297        -2.35845       
15       NO_ID      1.239692898    0.7616487688   0              1.11626        -0.67062       1.45464        -0.52915       1.45574        -1.31857       -0.1938        -1.81371       0.43066        0.72632        0.61003        -0.63908       0.16602        -1.67178       3.77897        0.52758        0.37406        0.89355        -0.42952       0.01296        0.19724        -1.03113       2.73674        -1.61692       0.0526         -0.25963       -1.36652       0.9498         0.10023        0.97502        1.87499        -2.93371       
16       NO_ID      1.281481795    0.8251391657   0.13539        1.16541        -0.86536       1.37457        -0.52672       1.60521        -1.69753       -0.07468       -1.16057       -0.79936       -0.2175        0.12049        -1.28205       0.11482        -1.94461       2.76084        0.36246        -0.5302        1.57385        -0.69525       0.5485         -0.47348       -1.24946       1.70247        -1.66171       -0.10641       0.48196        -1.36652       1.0038         -0.72036       0.83107        1.58719        -2.81736       
17       NO_ID      1.253027084    0.7582286964   0.37068        1.1543         -0.32693       1.69915        -0.43339       1.75392        -1.92503       -0.36375       -1.88339       0.16964        0.61331        1.09298        -0.90218       0.38143        -2.07231       3.56261        0.42682        -0.05435       -0.03679       -0.79972       -0.47819       0.29762        -1.09301       2.23252        -1.94647       -0.16945       0.33647        -1.02295       0.80005        -0.69525       1.13776        1.55365        -2.08345       
18       NO_ID      1.265762897    0.7642112357   -0.12          0.98926        -0.17912       1.13857        -0.51103       1.84106        -1.65119       -0.1627        -1.2167        0.04209        0.45817        0.76241        -0.91963       -0.07711       -1.51413       4.11232        0.1769         0.59712        -0.10989       -0.52232       -0.61172       0.14749        -1.05275       1.04412        -1.7284        0.09885        -0.04556       -0.95238       0.86508        0.18433        1.10497        1.59402        -2.52721       
19       NO_ID      1.221567336    0.77424308     -0.36774       0.89604        -0.51818       1.40118        -0.50952       1.17512        -2.27498       -0.09894       -1.82765       -0.08354       0.54915        0.26836        -1.15856       0.35312        -2.03659       3.51989        0.48936        -0.04228       -0.07342       -0.52346       -0.9562        -0.14493       -1.24528       1.63536        -1.86001       0.11489        0.02509        -1.43343       1.12315        0.41974        0.5501         1.4786         -3.05576       
20       NO_ID      1.260401374    0.7680018102   0.7289         1.0862         -0.05145       1.24269        -0.50593       1.83715        -1.83486       -0.31057       -1.24767       -0.9127        0.58828        0.29777        -0.68631       0.14493        -1.56368       3.69187        0.21817        0.1628         1.10063        -0.5834        0.1351         -0.51936       -1.26962       1.43597        -1.684         -0.08571       0.23071        -0.85729       0.82421        -0.18772       1.35387        1.63756        -2.4728        
21       NO_ID      1.260721259    0.7639173179   0.65606        1.08144        -0.25049       1.19048        -0.36278       1.7777         -1.22081       -0.12573       -1.03077       -0.64568       0.2004         0.22369        -0.77995       0.12789        -1.75307       3.88889        0.47666        0.26348        -0.03679       -0.66766       -0.99764       -0.14493       -1.30601       1.35712        -2.03193       -0.01465       -0.02319       -1.34409       0.94739        -0.37998       0.99116        1.57633        -2.71034       
